product_id,title,description,category,price,brand,tags,rating_avg,rating_count,created_at
P000141,Basic Trail Shoe Model 636,Basic Trail Shoe Model 636 designed for bags performance. Ideal for active users and everyday comfort.,travel>bags,22.71,Veloce,"gps,compact,insulated",3.53,39,2023-02-14T00:00:00Z
P000142,Waterproof Backpack,Waterproof Backpack designed for bags performance. Ideal for active users and everyday comfort.,travel>bags,34.28,Novex,"waterproof,insulated",4.44,26,2023-12-07T00:00:00Z
P000143,Lightweight Backpack Model 659,Lightweight Backpack Model 659 designed for socks performance. Ideal for active users and everyday comfort.,sports>accessories>socks,52.54,Stride,"training,compact,lightweight",4.72,10,2024-04-13T00:00:00Z
P000144,Ultra Smart Watch,Ultra Smart Watch designed for running performance. Ideal for active users and everyday comfort.,sports>footwear>running,110.86,EverRun,"gps,casual",4.98,16,2023-09-17T00:00:00Z
P000145,Basic Smart Watch Model 392,Basic Smart Watch Model 392 designed for running performance. Ideal for active users and everyday comfort.,sports>footwear>running,108.97,Apex,"outdoor,fitness,trail",4.7,14,2024-02-14T00:00:00Z
P000146,Smart Sunglasses,Smart Sunglasses designed for gear performance. Ideal for active users and everyday comfort.,outdoor>gear,39.85,Nimbus,"gps,fitness",4.7,23,2023-03-22T00:00:00Z
P000147,Premium Water Bottle Model 658,Premium Water Bottle Model 658 designed for yoga performance. Ideal for active users and everyday comfort.,sports>fitness>yoga,32.85,Novex,"insulated,fitness",3.96,18,2024-03-12T00:00:00Z
P000148,Smart Backpack,Smart Backpack designed for socks performance. Ideal for active users and everyday comfort.,sports>accessories>socks,49.07,EverRun,"casual,fitness,running",3.61,19,2024-01-08T00:00:00Z
P000149,Basic Water Bottle,Basic Water Bottle designed for jackets performance. Ideal for active users and everyday comfort.,sports>apparel>jackets,53.95,Nimbus,lightweight,3.6,27,2024-01-11T00:00:00Z
P000150,Waterproof Shorts,Waterproof Shorts designed for shorts performance. Ideal for active users and everyday comfort.,sports>apparel>shorts,47.16,EverRun,"training,trail",4.36,16,2024-02-12T00:00:00Z
P000151,Basic Yoga Mat,Basic Yoga Mat designed for shorts performance. Ideal for active users and everyday comfort.,sports>apparel>shorts,21.04,Stride,"gps,casual",4.87,10,2023-09-24T00:00:00Z
P000152,Smart Smart Watch Model 726,Smart Smart Watch Model 726 designed for gear performance. Ideal for active users and everyday comfort.,outdoor>gear,47.76,Nimbus,trail,3.7,10,2023-06-26T00:00:00Z
P000153,Smart Trail Shoe Model 929,Smart Trail Shoe Model 929 designed for gear performance. Ideal for active users and everyday comfort.,outdoor>gear,46.71,Novex,"gps,fitness,insulated",4.78,22,2024-10-15T00:00:00Z
P000154,Compact Jacket,Compact Jacket designed for socks performance. Ideal for active users and everyday comfort.,sports>accessories>socks,59.41,Stride,training,3.54,17,2024-01-13T00:00:00Z
P000155,Eco Water Bottle,Eco Water Bottle designed for recovery performance. Ideal for active users and everyday comfort.,sports>accessories>recovery,22.63,TrailBlaze,"compact,training,gps",4.12,14,2024-08-11T00:00:00Z
P000156,Comfort Backpack,Comfort Backpack designed for trail performance. Ideal for active users and everyday comfort.,sports>footwear>trail,76.0,Veloce,"lightweight,gps",4.46,11,2023-05-13T00:00:00Z
P000157,Eco Running Shoe,Eco Running Shoe designed for yoga performance. Ideal for active users and everyday comfort.,sports>fitness>yoga,40.72,CoreFit,lightweight,3.98,22,2023-12-21T00:00:00Z
P000158,Ultra Trail Shoe,Ultra Trail Shoe designed for jackets performance. Ideal for active users and everyday comfort.,sports>apparel>jackets,45.4,Veloce,"lightweight,insulated",3.95,16,2024-05-29T00:00:00Z
P000159,Comfort Shorts,Comfort Shorts designed for bags performance. Ideal for active users and everyday comfort.,travel>bags,26.85,Orion,"heart-rate,outdoor,compact",3.56,37,2023-03-25T00:00:00Z
P000160,Basic Shorts,Basic Shorts designed for running performance. Ideal for active users and everyday comfort.,sports>footwear>running,101.36,TrailBlaze,"insulated,running,training",4.83,16,2024-10-19T00:00:00Z
P000161,Smart Smart Watch Model 924,Smart Smart Watch Model 924 designed for wearables performance. Ideal for active users and everyday comfort.,electronics>wearables,127.59,Novex,"running,lightweight,training",4.12,15,2023-12-15T00:00:00Z
P000162,Comfort Backpack Model 982,Comfort Backpack Model 982 designed for audio performance. Ideal for active users and everyday comfort.,electronics>audio,74.05,EverRun,"lightweight,outdoor",4.27,10,2023-09-05T00:00:00Z
P000163,Durable Yoga Mat,Durable Yoga Mat designed for recovery performance. Ideal for active users and everyday comfort.,sports>accessories>recovery,25.64,Apex,"casual,heart-rate",4.13,89,2023-06-13T00:00:00Z
P000164,Premium Compression Sleeve,Premium Compression Sleeve designed for shorts performance. Ideal for active users and everyday comfort.,sports>apparel>shorts,50.52,Nimbus,"training,compact,fitness",4.25,10,2024-02-07T00:00:00Z
P000165,Smart Smart Watch Model 320,Smart Smart Watch Model 320 designed for jackets performance. Ideal for active users and everyday comfort.,sports>apparel>jackets,21.95,CoreFit,"heart-rate,insulated",4.51,12,2023-01-09T00:00:00Z
P000166,Waterproof Water Bottle Model 370,Waterproof Water Bottle Model 370 designed for trail performance. Ideal for active users and everyday comfort.,sports>footwear>trail,101.11,EverRun,casual,3.58,17,2024-01-07T00:00:00Z
P000167,Ultra Trail Shoe Model 495,Ultra Trail Shoe Model 495 designed for jackets performance. Ideal for active users and everyday comfort.,sports>apparel>jackets,50.58,CoreFit,"insulated,heart-rate,trail",3.69,10,2024-01-18T00:00:00Z
P000168,Eco Backpack,Eco Backpack designed for shorts performance. Ideal for active users and everyday comfort.,sports>apparel>shorts,27.96,Veloce,"gps,running",3.57,11,2023-12-08T00:00:00Z
P000169,Eco Headphones,Eco Headphones designed for recovery performance. Ideal for active users and everyday comfort.,sports>accessories>recovery,33.12,Orion,"lightweight,casual",4.99,24,2023-11-03T00:00:00Z
P000170,Compact Jacket Model 948,Compact Jacket Model 948 designed for audio performance. Ideal for active users and everyday comfort.,electronics>audio,72.52,CoreFit,"running,outdoor",4.0,10,2024-03-02T00:00:00Z
P000171,Ultra Compression Sleeve,Ultra Compression Sleeve designed for audio performance. Ideal for active users and everyday comfort.,electronics>audio,65.81,CoreFit,"heart-rate,compact,waterproof",4.58,17,2023-06-24T00:00:00Z
P000172,Basic Compression Sleeve Model 734,Basic Compression Sleeve Model 734 designed for jackets performance. Ideal for active users and everyday comfort.,sports>apparel>jackets,25.91,PeakMotion,heart-rate,4.92,10,2023-01-20T00:00:00Z
P000173,Compact Sunglasses Model 255,Compact Sunglasses Model 255 designed for recovery performance. Ideal for active users and everyday comfort.,sports>accessories>recovery,47.62,TrailBlaze,"heart-rate,training,running",4.56,16,2024-07-28T00:00:00Z
P000174,Basic Headphones Model 638,Basic Headphones Model 638 designed for shorts performance. Ideal for active users and everyday comfort.,sports>apparel>shorts,32.55,Stride,"gps,outdoor",4.32,21,2024-11-28T00:00:00Z
P000175,Ultra Shorts,Ultra Shorts designed for bags performance. Ideal for active users and everyday comfort.,travel>bags,58.29,CoreFit,"fitness,waterproof,compact",4.66,22,2024-05-15T00:00:00Z
P000176,Smart Backpack Model 673,Smart Backpack Model 673 designed for shorts performance. Ideal for active users and everyday comfort.,sports>apparel>shorts,31.51,Orion,"gps,casual,insulated",4.73,78,2023-05-30T00:00:00Z
P000177,Lightweight Yoga Mat,Lightweight Yoga Mat designed for wearables performance. Ideal for active users and everyday comfort.,electronics>wearables,135.42,Nimbus,"fitness,training,waterproof",3.8,16,2024-07-29T00:00:00Z
P000178,Ultra Water Bottle,Ultra Water Bottle designed for gear performance. Ideal for active users and everyday comfort.,outdoor>gear,29.7,Veloce,insulated,3.85,10,2023-12-05T00:00:00Z
P000179,Smart Trail Shoe,Smart Trail Shoe designed for gear performance. Ideal for active users and everyday comfort.,outdoor>gear,20.21,Veloce,casual,4.48,41,2024-05-02T00:00:00Z
P000180,Basic Smart Watch Model 874,Basic Smart Watch Model 874 designed for recovery performance. Ideal for active users and everyday comfort.,sports>accessories>recovery,32.85,Apex,insulated,4.36,16,2023-02-08T00:00:00Z
P000181,Waterproof Water Bottle Model 137,Waterproof Water Bottle Model 137 designed for socks performance. Ideal for active users and everyday comfort.,sports>accessories>socks,51.52,Stride,"fitness,running,insulated",3.95,18,2023-12-10T00:00:00Z
P000182,Smart Socks Model 656,Smart Socks Model 656 designed for wearables performance. Ideal for active users and everyday comfort.,electronics>wearables,222.28,Stride,"training,fitness,waterproof",4.71,13,2024-04-14T00:00:00Z
P000183,Ultra Compression Sleeve,Ultra Compression Sleeve designed for bags performance. Ideal for active users and everyday comfort.,travel>bags,49.46,CoreFit,"insulated,waterproof,lightweight",4.42,19,2024-02-20T00:00:00Z
P000184,Eco Backpack Model 188,Eco Backpack Model 188 designed for yoga performance. Ideal for active users and everyday comfort.,sports>fitness>yoga,46.77,Stride,training,3.99,12,2023-09-25T00:00:00Z
P000185,Pro Headphones Model 871,Pro Headphones Model 871 designed for yoga performance. Ideal for active users and everyday comfort.,sports>fitness>yoga,58.16,CoreFit,"compact,heart-rate,running",3.89,13,2023-08-30T00:00:00Z
P000186,Basic Trail Shoe Model 576,Basic Trail Shoe Model 576 designed for running performance. Ideal for active users and everyday comfort.,sports>footwear>running,52.78,Veloce,"fitness,trail,compact",4.05,11,2023-05-17T00:00:00Z
P000187,Comfort Headphones Model 865,Comfort Headphones Model 865 designed for recovery performance. Ideal for active users and everyday comfort.,sports>accessories>recovery,36.63,Veloce,"gps,insulated",4.74,26,2024-11-27T00:00:00Z
P000188,Durable Jacket Model 557,Durable Jacket Model 557 designed for audio performance. Ideal for active users and everyday comfort.,electronics>audio,34.69,Orion,running,4.74,47,2023-07-27T00:00:00Z
P000189,Eco Water Bottle Model 268,Eco Water Bottle Model 268 designed for audio performance. Ideal for active users and everyday comfort.,electronics>audio,81.27,Nimbus,insulated,3.81,17,2023-04-04T00:00:00Z
P000190,Smart Running Shoe,Smart Running Shoe designed for jackets performance. Ideal for active users and everyday comfort.,sports>apparel>jackets,40.53,Nimbus,"running,gps,training",4.51,12,2023-01-23T00:00:00Z
P000191,Ultra Running Shoe,Ultra Running Shoe designed for yoga performance. Ideal for active users and everyday comfort.,sports>fitness>yoga,43.13,Apex,"outdoor,trail",4.31,10,2023-03-12T00:00:00Z
P000192,Lightweight Yoga Mat,Lightweight Yoga Mat designed for recovery performance. Ideal for active users and everyday comfort.,sports>accessories>recovery,50.76,TrailBlaze,"casual,training",4.8,48,2024-01-20T00:00:00Z
P000193,Basic Socks,Basic Socks designed for trail performance. Ideal for active users and everyday comfort.,sports>footwear>trail,92.28,EverRun,lightweight,4.99,13,2023-05-11T00:00:00Z
P000194,Pro Running Shoe,Pro Running Shoe designed for gear performance. Ideal for active users and everyday comfort.,outdoor>gear,59.14,Nimbus,"compact,gps,casual",4.3,31,2023-09-11T00:00:00Z
P000195,Compact Water Bottle,Compact Water Bottle designed for recovery performance. Ideal for active users and everyday comfort.,sports>accessories>recovery,57.5,Novex,insulated,4.13,26,2023-01-17T00:00:00Z
P000196,Pro Trail Shoe,Pro Trail Shoe designed for hydration performance. Ideal for active users and everyday comfort.,home>kitchen>hydration,37.86,Apex,compact,3.57,14,2024-07-06T00:00:00Z
P000197,Lightweight Water Bottle Model 615,Lightweight Water Bottle Model 615 designed for hydration performance. Ideal for active users and everyday comfort.,home>kitchen>hydration,29.37,Orion,"heart-rate,compact",4.66,31,2023-08-31T00:00:00Z
P000198,Comfort Socks,Comfort Socks designed for wearables performance. Ideal for active users and everyday comfort.,electronics>wearables,146.17,CoreFit,gps,4.92,41,2023-06-29T00:00:00Z
P000199,Basic Sunglasses Model 669,Basic Sunglasses Model 669 designed for bags performance. Ideal for active users and everyday comfort.,travel>bags,21.88,EverRun,"insulated,casual,gps",3.98,14,2023-06-02T00:00:00Z
P000200,Waterproof Water Bottle Model 872,Waterproof Water Bottle Model 872 designed for wearables performance. Ideal for active users and everyday comfort.,electronics>wearables,118.55,PeakMotion,"compact,lightweight",4.71,51,2024-07-29T00:00:00Z
P000201,Waterproof Jacket,Waterproof Jacket designed for yoga performance. Ideal for active users and everyday comfort.,sports>fitness>yoga,35.54,CoreFit,outdoor,4.47,54,2024-01-15T00:00:00Z
P000202,Eco Compression Sleeve,Eco Compression Sleeve designed for trail performance. Ideal for active users and everyday comfort.,sports>footwear>trail,44.12,TrailBlaze,"heart-rate,compact,running",4.81,11,2024-08-24T00:00:00Z
P000203,Basic Jacket Model 322,Basic Jacket Model 322 designed for gear performance. Ideal for active users and everyday comfort.,outdoor>gear,28.36,EverRun,"running,waterproof",4.91,88,2023-05-01T00:00:00Z
P000204,Smart Smart Watch,Smart Smart Watch designed for gear performance. Ideal for active users and everyday comfort.,outdoor>gear,35.87,PeakMotion,"outdoor,fitness,casual",4.2,20,2023-11-12T00:00:00Z
P000205,Compact Jacket Model 609,Compact Jacket Model 609 designed for wearables performance. Ideal for active users and everyday comfort.,electronics>wearables,95.78,Nimbus,"waterproof,outdoor",3.97,10,2023-08-15T00:00:00Z
P000206,Comfort Running Shoe Model 367,Comfort Running Shoe Model 367 designed for gear performance. Ideal for active users and everyday comfort.,outdoor>gear,31.81,PeakMotion,"waterproof,casual",4.35,12,2024-07-17T00:00:00Z
P000207,Basic Backpack Model 363,Basic Backpack Model 363 designed for bags performance. Ideal for active users and everyday comfort.,travel>bags,58.66,Nimbus,"lightweight,outdoor",3.75,23,2024-05-15T00:00:00Z
P000208,Eco Socks,Eco Socks designed for socks performance. Ideal for active users and everyday comfort.,sports>accessories>socks,53.56,Novex,"running,compact,casual",3.71,19,2023-03-11T00:00:00Z
P000209,Comfort Running Shoe Model 323,Comfort Running Shoe Model 323 designed for gear performance. Ideal for active users and everyday comfort.,outdoor>gear,34.93,Orion,"insulated,heart-rate,training",4.49,10,2024-06-28T00:00:00Z
P000210,Waterproof Running Shoe Model 117,Waterproof Running Shoe Model 117 designed for jackets performance. Ideal for active users and everyday comfort.,sports>apparel>jackets,41.43,CoreFit,gps,4.72,21,2023-07-03T00:00:00Z
P000211,Durable Jacket,Durable Jacket designed for trail performance. Ideal for active users and everyday comfort.,sports>footwear>trail,55.35,Veloce,"outdoor,fitness",4.69,10,2024-02-20T00:00:00Z
P000212,Premium Smart Watch,Premium Smart Watch designed for recovery performance. Ideal for active users and everyday comfort.,sports>accessories>recovery,32.0,Novex,"insulated,running,trail",4.11,13,2024-05-02T00:00:00Z
